t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
678000,107000,481304,40,42716,481304,481304
1359000,107000,481380,76,42752,481380,481380
2002000,104000,481360,140,42816,481360,481360
2639000,102000,481516,52,42728,481516,481516
3275000,103000,481476,56,42732,481476,481476
3913000,103000,481368,212,42888,481368,481368
4549000,103000,481260,228,42904,481260,481260
5192000,103000,481164,216,42892,481164,481164
5832000,104000,481436,140,42816,481436,481436
6446000,98000,481256,224,42900,481256,481256
7060000,102000,481384,196,42872,481384,481384
7685000,101000,481272,116,42792,481272,481272
8317000,101000,481308,172,42848,481308,481308
8962000,113000,481320,132,42808,481320,481320
9593000,99000,481420,176,42852,481420,481420
